index,latitude,longitude,Temp_pre_30,Temp_pre_15,Temp_pre_7,Wind_pre_30,Wind_pre_15,Wind_pre_7,Hum_pre_30,Hum_pre_15,Hum_pre_7,Prec_pre_30,Prec_pre_15,Prec_pre_7,remoteness,catastrophic,month_sin,month_cos,Vegetation_0,Vegetation_4,Vegetation_9,Vegetation_12,Vegetation_14,Vegetation_15,Vegetation_16,Vegetation
37339,39.7936,-112.3183,25.94835681,26.39795918,25.94827586,2.7037558689999996,2.646938776,2.44137931,38.54929577,34.38775510000001,40.72413793,0.5,0.0,0.0,0.0963222163197585,1,-0.8660254037844384,-0.5000000000000004,True,False,False,False,False,False,False,0
37340,39.5211,-111.9927,25.94835681,26.39795918,25.94827586,2.7037558689999996,2.646938776,2.44137931,38.54929577,34.38775510000001,40.72413793,0.5,0.0,0.0,0.1057854102863977,1,-0.8660254037844384,-0.5000000000000004,True,False,False,False,False,False,False,0
37341,38.6675,-113.1091,25.96634615,26.66666667,25.32692308,2.729326923,2.510416667,2.890384615,38.55769231,34.10416667,42.98076923,0.5,0.0,0.0,0.1036315753300352,1,-0.8660254037844384,-0.5000000000000004,True,False,False,False,False,False,False,0
37342,39.6311,-112.2611,24.8258427,22.9,25.05714286,2.62752809,2.60375,1.654285714,33.1011236,31.525,31.57142857,0.0,0.0,0.0,0.0999233018037417,1,-0.8660254037844384,-0.5000000000000004,True,False,False,False,False,False,False,0
37343,40.0999,-112.7841,19.12087912,22.08089888,24.41538462,3.903314917,2.9386363639999997,3.126315789,41.01104972,33.23863636,27.05263158,0.0,0.0,0.0,0.084227520996456,1,1.2246467991473532e-16,-1.0,False,False,False,False,True,False,False,14
37344,40.2166,-111.9341,17.83253182,22.73714286,23.37317073,3.252475248,3.637428571,4.393902439,49.82461103,38.2,32.65853659,0.0,0.0,0.0,0.094893255726308,1,1.2246467991473532e-16,-1.0,False,False,False,False,True,False,False,14
37345,39.90848,-112.61988999999998,20.59834254,24.03191489,23.51304348,3.52,3.894623656,4.658695652,36.8,25.53763441,25.54347826,0.0,0.0,0.0,0.0898934918122755,1,1.2246467991473532e-16,-1.0,True,False,False,False,False,False,False,0
37346,40.1333,-112.6675,22.50748792,21.14375,20.46188104,3.763768116,3.75625,3.752490942,38.27777778,38.1875,38.14236111,0.0,0.0,0.0,0.0854012825810559,1,-0.4999999999999998,-0.8660254037844388,False,False,False,False,True,False,False,14
37347,40.0666,-112.7841,24.68826531,24.68627451,24.66666667,3.22,3.137254902,3.961904762,36.44615385,41.47058824,41.16666667,0.5,0.0,0.0,0.0847871564354596,1,-0.4999999999999998,-0.8660254037844388,False,False,False,False,True,False,False,14
37348,40.2166,-112.2508,23.41697417,23.38547486,24.09638554,2.848154982,2.79972067,2.613253012,45.13284133,45.25418994,45.01807229,0.0,0.0,0.0,0.0901936789491286,1,-0.8660254037844384,-0.5000000000000004,False,False,False,False,True,False,False,14
37349,40.1166,-112.7675,25.99512195,26.80612245,24.93617021,2.824390244,2.679591837,2.817021277,38.23414634,33.78571429,44.44680851,0.5,0.0,0.0,0.0841939988450948,1,-0.8660254037844384,-0.5000000000000004,False,False,False,False,True,False,False,14
37350,39.9999,-112.7341,23.48022599,24.0,22.46341463,2.7084745760000004,2.3759036140000003,2.72195122,35.39548023,32.3253012,32.26829268,0.0,0.0,0.0,0.0866533301292757,1,-0.8660254037844384,-0.5000000000000004,True,False,False,False,False,False,False,0
37351,46.4999,-120.3345,16.278065400000003,18.92451791,18.8497076,3.152861035,3.0027548210000004,3.15497076,53.30536451,46.97790055,42.71345029,11.0,0.0,0.0,0.1534641698302212,1,1.2246467991473532e-16,-1.0,False,False,True,False,False,False,False,9
37352,46.3665,-118.8678,20.07809524,19.44804688,19.97177419,3.608380952,3.84140625,4.178225806,45.77714286,47.46875,51.82258065,0.0,0.0,0.0,0.1273529878911379,1,1.2246467991473532e-16,-1.0,False,False,True,False,False,False,False,9
37353,47.2999,-119.9512,23.9707113,24.59943978,25.92121212,4.028730823,3.61372549,4.102424242,36.66806137,37.81792717,36.33333333,1.6,1.0,0.0,0.1517317338297841,1,-0.8660254037844384,-0.5000000000000004,False,False,False,False,False,True,False,15
37354,46.5999,-119.9178,26.14446397,25.24861111,26.85413534,4.053427065,4.05625,3.165413534,33.42605634,32.99652778,29.248120299999997,63.1,52.0,0.0,0.1468733438160476,1,-0.8660254037844384,-0.5000000000000004,False,False,False,False,False,True,False,15
37355,47.4999,-118.7678,24.83211679,24.8,25.625,2.233576642,2.186666667,2.283928571,32.96350365,33.01481481,32.58035714,0.0,0.0,0.0,0.1330613391355599,1,-0.8660254037844384,-0.5000000000000004,False,False,False,False,False,True,False,15
37356,43.85,-107.884,24.66334661,24.18699187,25.85087719,2.361553785,2.580487805,1.946491228,33.768924299999995,33.1504065,31.93859649,10.2,10.2,0.0,0.0933562985374019,1,-0.8660254037844384,-0.5000000000000004,False,False,True,False,False,False,False,9
37357,43.55,-107.5673,24.28235294,24.66015625,23.298387100000003,2.481372549,2.38828125,2.621774194,33.59411765,30.8984375,30.25,10.7,0.5,0.5,0.1028249677949237,1,-0.8660254037844384,-0.5000000000000004,False,False,True,False,False,False,False,9
37358,43.7333,-107.4173,24.28235294,24.66015625,23.298387100000003,2.481372549,2.38828125,2.621774194,33.59411765,30.8984375,30.25,10.7,0.5,0.5,0.1019290308463229,1,-0.8660254037844384,-0.5000000000000004,False,False,True,False,False,False,False,9
37359,43.65,-107.734,24.28235294,24.66015625,23.298387100000003,2.481372549,2.38828125,2.621774194,33.59411765,30.8984375,30.25,10.7,0.5,0.5,0.0987932512952056,1,-0.8660254037844384,-0.5000000000000004,False,False,True,False,False,False,False,9
37360,44.1666,-107.384,24.28235294,24.66015625,23.298387100000003,2.481372549,2.38828125,2.621774194,33.59411765,30.8984375,30.25,10.7,0.5,0.5,0.0952557652155166,1,-0.8660254037844384,-0.5000000000000004,False,False,False,False,False,True,False,15
37361,37.2294,-108.5004,22.61009174,22.19018405,23.1589404,3.1049004589999996,3.294461538,2.873333333,31.50613497,35.36307692,29.05333333,0.0,0.0,0.0,0.1974521993718609,1,-0.8660254037844384,-0.5000000000000004,True,False,False,False,False,False,False,0
37362,35.5367,-101.7744,6.609855453,7.197074467999999,5.6875,6.33390276,5.755053191,5.657386364,38.79763469,40.6462766,47.88068182,2.8,2.8,2.8,0.3271039343482198,1,1.0,6.123233995736766e-17,False,False,False,False,False,True,False,15
37366,25.406889000000003,-80.716082,18.16131805,18.01575931,21.53719512,3.645323741,3.236311239,2.5134969330000003,72.84546805,71.92145015,78.47972973,0.0,0.0,0.0,0.8250323784529379,1,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
37367,25.38506,-80.48217,18.24173789,20.50428571,21.87195122,3.672,3.008045977,3.43597561,72.57290133,76.93617021,77.37735849,0.0,0.0,0.0,0.8286926631949998,1,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,12
37368,32.643934200000004,-116.8435448,20.22562674,20.17127072,19.05882353,3.272144847,3.009392265,3.0047058819999997,71.58139535,68.68965517,67.50588235,0.0,0.0,0.0,0.1523196321284634,1,-0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
37369,38.3,-98.51666667,10.05280112,13.61055556,14.89404762,6.8939775910000005,7.523055556,6.841071428999999,47.09383754,41.26388889,34.26190476,0.0,0.0,0.0,0.3232942368394791,1,0.8660254037844387,-0.49999999999999983,True,False,False,False,False,False,False,0
37371,33.866,-106.858,25.79058488,24.59596154,27.54696017,4.322312084,4.473846153999999,3.682809224,14.71,16.23365385,15.41928721,0.0,0.0,0.0,0.2823962541590155,1,1.2246467991473532e-16,-1.0,False,False,False,False,False,False,True,16
37372,41.86861111,-119.3502778,13.3372093,13.3372093,14.90243902,1.898837209,1.898837209,1.5536585369999998,48.3255814,48.3255814,45.7804878,1.0,1.0,0.0,0.1113741642768701,1,-0.8660254037844386,0.5000000000000001,False,False,False,False,False,True,False,15
37373,33.12016519,-89.76818225,6.306578947,4.203498542,12.21132075,4.252647059,4.568421053,4.818867925,67.56656805,66.23460411,61.41772152,40.0,0.0,0.0,0.5444101506510313,1,0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,True,16
37374,45.89803,-108.588,19.3258427,19.822033899999997,23.20606061,3.900561798,4.012146893,3.592121212,39.14606742,32.78531073,27.63030303,15.0,11.6,1.0,0.0502160090154506,1,-0.8660254037844384,-0.5000000000000004,False,False,False,False,False,True,False,15
37375,36.51722335,-103.3516693,4.861854177,5.894641148,4.242857143,3.962593783,3.565769645,3.741834452,39.49839228,41.74703983,43.98434004,0.0,0.0,0.0,0.2861500619332073,1,1.0,6.123233995736766e-17,True,False,False,False,False,False,False,0
37377,32.83444595,-103.3072205,10.4,10.4,10.4,3.1,3.1,3.1,38.26666667,38.26666667,38.26666667,0.0,0.0,0.0,0.3544580170203162,1,0.49999999999999994,0.8660254037844387,False,False,False,True,False,False,False,12
37378,39.96992,-112.22339,22.8547486,22.38873239,20.8969697,3.0275139660000003,3.091830986,3.187272727,42.88251748,41.77118644,37.25609756,0.0,0.0,0.0,0.0947564751009213,1,-0.8660254037844384,-0.5000000000000004,True,False,False,False,False,False,False,0
37379,34.64530174,-95.75140388,4.693265007,3.1344927539999996,10.86049383,4.801317716000001,4.955072464,4.399382716,61.51323529,60.6122449,61.725,34.3,0.0,0.0,0.4306988346316591,1,0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,True,16
37380,26.01,-80.48,5.5,-12.3,-12.3,2.0,3.0,3.0,87.0,87.0,87.0,0.0,0.0,0.0,0.8158115173354756,1,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,12
37383,37.184444,-96.18058,10.82175066,11.27741935,10.7954023,3.688031915,3.502702703,2.998850575,48.44946809,50.17837838,45.31034483,0.0,0.0,0.0,0.3768835968012614,1,0.8660254037844387,-0.49999999999999983,True,False,False,False,False,False,False,0
37385,38.748259999999995,-99.569916,5.114216282,7.026065162999999,7.737724551,6.981265207000001,6.583668342,5.277245509,60.58174387,57.63414634,53.46666667,0.0,0.0,0.0,0.3001987356635991,1,0.8660254037844387,-0.49999999999999983,True,False,False,False,False,False,False,0
37386,37.9217,-96.117996,7.721834625,10.42216216,12.80223464,6.623385012999999,6.698108108,8.030726257000001,56.40310078,52.34864865,53.24022346,3.6,3.3,3.3,0.3640437666213547,1,0.8660254037844387,-0.49999999999999983,True,False,False,False,False,False,False,0
37387,38.021370000000005,-96.46418,4.4892725030000005,4.871532847,4.3365,5.911467324,6.234306569,4.832,59.67817509,61.81508516,69.885,22.3,0.3,0.3,0.3573429891612365,1,0.8660254037844387,-0.49999999999999983,True,False,False,False,False,False,False,0
37388,37.059998,-100.331711,-0.144366197,6.040340909,6.8275,5.295211268,4.789204545,5.35,58.0,53.59076923,50.43870968,0.0,0.0,0.0,0.3200838495485059,1,0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,0
37389,39.077091,-95.988869,-0.195850622,6.2158995820000005,7.623684211,6.192291667,6.267647059,5.927192982,54.83578947,50.33474576,54.3125,0.0,0.0,0.0,0.3444603507126063,1,0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,0
37390,33.00547292,-97.85518046,13.35222437,11.64942085,12.39576271,6.036046512,6.5640926639999995,6.101694915,40.86523438,41.67578125,39.4957265,0.0,0.0,0.0,0.4314626526102769,1,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
37391,34.07899722,-99.9361514,9.590707351,9.65734072,9.575595238,5.420891365,5.391086351,5.014285714,37.37743733,36.34818942,39.30357143,7.0,7.0,7.0,0.3809557529710186,1,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
37392,34.29589153,-100.1333477,9.590707351,9.65734072,9.575595238,5.420891365,5.391086351,5.014285714,37.37743733,36.34818942,39.30357143,7.0,7.0,7.0,0.3740301935783188,1,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
37393,34.8311658,-100.5230923,11.88979592,14.89464286,15.62857143,7.00829932,7.673214286,6.730827067999999,37.26170799,32.83630952,29.06015038,1.5,0.0,0.0,0.3583901498045456,1,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,False,True,16
37394,42.0,-100.5,3.1878453039999997,4.722222222,2.517241379,6.64640884,6.73,7.775862069,60.40883978,57.56111111,63.01149425,0.0,0.0,0.0,0.2289851147884072,1,1.0,6.123233995736766e-17,False,False,False,False,False,True,False,15
37395,35.14166667,-120.1683333,18.84684685,19.47686833,20.0,3.609009009,3.070818505,3.668181818,72.96810507,73.04074074,69.22399999999999,0.0,0.0,0.0,0.1063443529108636,1,-0.8660254037844384,-0.5000000000000004,False,False,False,False,False,True,False,15
37396,36.825,-118.7616667,24.74218534,23.12947658,24.18988095,3.523789765,3.55785124,3.813095238,31.39275766,40.34078212,31.85714286,5.8,5.8,0.5,0.0811329857412646,1,-0.8660254037844384,-0.5000000000000004,True,False,False,False,False,False,False,0
37397,33.76833333,-117.66,21.73535912,20.68342697,18.690625,1.963900415,2.289295775,3.013125,60.80691643,63.22916667,54.99324324,17.0,0.0,0.0,0.1196195265852491,1,-0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,True,16
37401,34.28333333,-117.75,23.05128205,24.06976744,24.2,2.88974359,3.169767442,3.015,28.44871795,26.37209302,28.0,0.3,0.0,0.0,0.109105640215164,1,-0.8660254037844384,-0.5000000000000004,False,False,False,False,False,False,True,16
37402,63.621,-156.946,9.574783147,12.49362745,14.25577396,2.313726708,2.355350554,2.185714286,45.65594406,34.20408163,31.4629156,0.0,0.0,0.0,0.7066615088060484,1,1.2246467991473532e-16,-1.0,True,False,False,False,False,False,False,0
37403,63.566,-157.2024,10.31754169,14.05118483,14.5428934,2.278637771,2.262114014,2.023155216,46.32489451,32.83251232,39.94680851,0.0,0.0,0.0,0.7097993908263585,1,1.2246467991473532e-16,-1.0,True,False,False,False,False,False,False,0
37404,66.4328,-155.086,9.530647887,12.92605791,15.11044084,2.639098592,2.702783964,2.991647332,50.77183099,43.0545657,47.33642691,0.0,0.0,0.0,0.67603403545786,1,1.2246467991473532e-16,-1.0,True,False,False,False,False,False,False,0
37405,67.0829,-151.186,13.4795082,15.62533693,14.1299435,2.827595628,2.444474394,2.406214689,50.59479016,56.08430233,61.00621118,22.4,21.4,16.1,0.6349723923802424,1,1.2246467991473532e-16,-1.0,True,False,False,False,False,False,False,0
37406,61.4327,-154.969,11.44093674,9.871782178,10.5372434,2.204077906,2.249566295,2.559237537,55.52149877,67.62547289,68.27941176,0.0,0.0,0.0,0.6923372085491355,1,1.2246467991473532e-16,-1.0,True,False,False,False,False,False,False,0
37407,62.3409,-161.0024,13.12611276,12.66384181,13.17901235,1.60504451,1.497740113,1.491975309,50.10979228,52.5819209,51.59876543,0.0,0.0,0.0,0.7598097025356314,1,1.2246467991473532e-16,-1.0,True,False,False,False,False,False,False,0
37408,62.2993,-157.2024,12.78403756,12.85074627,14.23076923,1.302190923,1.357014925,1.6916083919999998,53.07355243,54.74925373,54.76223776,0.0,0.0,0.0,0.7154912140894205,1,1.2246467991473532e-16,-1.0,True,False,False,False,False,False,False,0
37409,62.4326,-157.1691,12.81464174,13.32937685,15.13380282,1.250778816,1.3599406530000002,1.726760563,54.26012461,54.83679525,53.12676056,0.0,0.0,0.0,0.7144921318642343,1,1.2246467991473532e-16,-1.0,True,False,False,False,False,False,False,0
37410,63.3328,-151.8023,14.3546798,16.88118812,18.67346939,3.71039604,3.773267327,3.034693878,57.115,55.22222222,57.28571429,30.0,22.0,0.0,0.648902636176411,1,-0.4999999999999998,-0.8660254037844388,True,False,False,False,False,False,False,0
37411,67.0662,-154.8027,15.82051714,17.02724098,18.96699029,2.785714286,2.8318181819999997,2.859610706,52.44713161,47.57226107,44.03892944,0.0,0.0,0.0,0.6711960078155119,1,-0.4999999999999998,-0.8660254037844388,True,False,False,False,False,False,False,0
37412,66.1525,-143.3442,19.79646018,21.68965517,23.7037037,2.914159292,2.837931034,2.9,47.89380531,44.67241379,37.48148148,0.0,0.0,0.0,0.5547626766111373,1,-0.4999999999999998,-0.8660254037844388,True,False,False,False,False,False,False,0
37413,66.6789,-155.2027,16.34471453,18.05136054,18.41714976,2.823642534,2.8820658339999996,2.75472155,52.28959276,46.16231555,46.91767554,0.0,0.0,0.0,0.6764283404909426,1,-0.4999999999999998,-0.8660254037844388,True,False,False,False,False,False,False,0
37414,64.616,-157.5858,15.64691535,15.69503106,14.94196721,1.946949031,2.116485226,2.221710526,69.15938865,74.05723370000001,76.69023569,0.0,0.0,0.0,0.7094045221162262,1,-0.8660254037844384,-0.5000000000000004,True,False,False,False,False,False,False,0
37415,35.3833,-118.7843,18.75422819,19.54742547,19.88928571,3.28295302,3.365311653,2.958333333,48.0147651,44.40108401,42.88095238,0.0,0.0,0.0,0.0778525035920607,1,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,True,False,15
37416,35.3944,-119.6232,21.83482993,24.63472222,26.57142857,3.1401360539999996,2.820833333,3.036904762,45.28435374,39.97777778,39.92857143,0.0,0.0,0.0,0.0954186669588053,1,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,True,False,15
37417,35.2166,-119.4843,24.09739369,24.77863014,25.90416667,3.5567901230000003,3.767123288,3.408928571,45.64197531,45.08767123,43.32142857,0.0,0.0,0.0,0.0921395459510674,1,1.2246467991473532e-16,-1.0,False,False,False,False,False,True,False,15
37418,34.4667,-118.8509,19.21468927,19.31005587,19.88554217,2.388559322,2.434636872,2.513855422,71.88559322,71.58938547,69.04819277,0.0,0.0,0.0,0.0889018535893726,1,-0.8660254037844384,-0.5000000000000004,False,False,False,False,False,False,True,16
37419,35.4,-118.9009,27.89046961,27.77277778,26.29464286,3.256491713,3.275555556,3.042261905,46.68508287,46.11388889,50.79166667,0.0,0.0,0.0,0.0803283746393759,1,-0.8660254037844384,-0.5000000000000004,False,False,False,False,False,True,False,15
37420,39.3999,-121.2011,24.06460674,22.92245989,25.13772455,2.822331461,2.867379679,2.3880239519999997,47.53239437,49.70161289999999,38.74850299,5.6,5.6,0.0,0.1378404010761806,1,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False,False,0
37421,33.9333,-117.0342,27.474489799999997,25.68,26.46808511,4.47244898,4.426,4.668085106,40.98412698,41.62365591,37.29787234,0.0,0.0,0.0,0.1263301392858233,1,-1.0,-1.8369701987210297e-16,False,False,False,False,False,False,True,16
37422,39.4833,-108.9507,18.82054993,20.03418803,21.07228916,2.485383502,2.7014245010000004,2.821686747,48.46376812,40.51282051,31.92168675,25.7,1.3,0.0,0.1514783903348939,1,1.2246467991473532e-16,-1.0,True,False,False,False,False,False,False,0
37423,43.75819,-116.28602,19.66184739,17.02255435,18.95705882,3.3341365460000003,3.3815217389999996,3.941176471,46.98393574,47.28532609,40.10588235,0.5,0.0,0.0,0.0652387543431169,1,-0.8660254037844386,0.5000000000000001,False,False,True,False,False,False,False,9
37425,39.8038,-119.1618,14.35624143,15.91823204,18.6952381,3.21920439,3.035082873,2.601785714,38.93098592,33.67045455,30.40963855,1.0,0.0,0.0,0.0991249803212603,1,0.49999999999999994,-0.8660254037844387,True,False,False,False,False,False,False,0
37426,41.7363,-117.8757,20.11111111,20.59196676,20.95,3.612208505,3.498614958,3.67202381,34.08367627,33.79778393,34.10119048,2.1,0.8,0.0,0.0829342986878807,1,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,True,False,15
37427,41.5416,-119.0466,22.23710345,22.67835616,21.93823529,3.3584827589999997,3.249863014,3.235882353,36.70758621,40.84657534,38.19411765,10.7,10.7,2.3,0.1041164863665151,1,-0.8660254037844384,-0.5000000000000004,False,False,False,False,False,True,False,15
37428,39.9344,-119.1993,24.9378453,25.57575758,27.18934911,3.462983425,3.50661157,3.218343195,29.80736544,30.05915493,24.08024691,0.3,0.0,0.0,0.1003592681151579,1,-0.8660254037844384,-0.5000000000000004,True,False,False,False,False,False,False,0
37429,38.5664,-112.148,23.37012987,23.74025974,25.03030303,4.008441558,3.761038961,3.415151515,30.0974026,28.92207792,31.696969699999997,0.0,0.0,0.0,0.1197630921265984,1,-0.4999999999999998,-0.8660254037844388,True,False,False,False,False,False,False,0
37430,46.3665,-117.301,20.74705882,21.86590038,22.71900826,1.011568627,0.95862069,0.275206612,60.84294235,59.58301158,59.56666667,0.0,0.0,0.0,0.1004442572153647,1,-0.8660254037844384,-0.5000000000000004,False,False,True,False,False,False,False,9
37431,46.1165,-119.0845,26.77120316,26.09803922,24.7704918,3.335770751,3.617254902,3.870491803,43.54455446,43.85490196,49.06557377,0.0,0.0,0.0,0.1295350113202868,1,-0.8660254037844384,-0.5000000000000004,False,False,True,False,False,False,False,9
37432,43.6583,-104.0938,19.62411348,20.18615752,22.57894737,3.694326241,3.690930788,4.096315789,68.33372922,67.34606205,65.37894737,89.3,10.0,2.8,0.150133215483555,1,-0.8660254037844384,-0.5000000000000004,False,False,True,False,False,False,False,9
